RegionID,RegionName,WarehouseLocation,ManagerName,ManagerEmail,Phone,ActiveWarehouses
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Caitrin Cutchie,ccutchiebe@yahoo.co.jp,408-175-7751,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Carmella Pudding,cpuddingbf@chron.com,458-608-0728,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Damien Jacklin,djacklinbg@springer.com,514-840-4514,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jameson Matveichev,jmatveichevbh@shareasale.com,935-309-2080,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jorgan Smowton,jsmowtonbi@reference.com,606-805-3560,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Samantha Dewett,sdewettbj@cisco.com,224-118-1611,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Dorthy Morrel,dmorrelbk@unc.edu,239-577-2757,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Allison Ladson,aladsonbl@hugedomains.com,115-998-9127,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Nissa Samett,nsamettbm@tripod.com,512-667-1086,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ronnie Martinat,rmartinatbn@adobe.com,279-498-0934,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Chris Stevens,cstevensbo@cafepress.com,702-182-7035,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Dukey Piechnik,dpiechnikbp@xing.com,634-109-5297,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ingrid Gallemore,igallemorebq@oakley.com,904-696-5008,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Konrad Gatman,kgatmanbr@noaa.gov,304-402-0722,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tresa Bernucci,tbernuccibs@wordpress.com,620-777-4988,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Padraig Skea,pskeabt@macromedia.com,323-654-2214,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Thurston Piffe,tpiffebu@stanford.edu,416-158-8866,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sandy Garahan,sgarahanbv@ox.ac.uk,696-628-0086,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Trefor Tofanini,ttofaninibw@nature.com,809-113-5599,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Maureene Clapston,mclapstonbx@lycos.com,692-338-1808,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Alfie Keighley,akeighleyby@t-online.de,919-901-0852,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Yevette O'Neill,yoneillbz@cdbaby.com,161-102-1597,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Valida Klimsch,vklimschc0@sciencedaily.com,424-879-2753,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Anton Rosenstock,arosenstockc1@gov.uk,803-421-8160,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jemimah Geely,jgeelyc2@loc.gov,151-635-5687,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Patience Potell,ppotellc3@qq.com,275-618-9560,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Aurelea Doey,adoeyc4@newyorker.com,769-609-1728,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Aime O'Carrol,aocarrolc5@delicious.com,839-536-8792,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Guinna Nevison,gnevisonc6@irs.gov,323-580-2413,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Collette Larwell,clarwellc7@archive.org,381-398-1997,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Verine Bartot,vbartotc8@state.gov,429-857-9874,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Chelsy Lowry,clowryc9@alexa.com,639-246-5439,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Donny Sparrow,dsparrowca@mtv.com,608-888-2938,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Valina Blazhevich,vblazhevichcb@webeden.co.uk,248-430-0665,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tarra Olford,tolfordcc@skype.com,960-551-0098,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tiebold Ivanyutin,tivanyutincd@cpanel.net,159-833-9247,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tarrance Domotor,tdomotorce@artisteer.com,302-658-9138,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Joscelin Woolway,jwoolwaycf@edublogs.org,289-452-7459,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Christiana Compson,ccompsoncg@unblog.fr,295-259-8530,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vinita Allett,vallettch@infoseek.co.jp,883-671-3960,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sharyl Welton,sweltonci@alexa.com,454-464-1799,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Filberto Loynes,floynescj@xinhuanet.com,631-756-7327,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Reade Haffenden,rhaffendenck@clickbank.net,780-307-3676,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Otho Rubinowicz,orubinowiczcl@symantec.com,743-444-8407,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Mimi Betz,mbetzcm@godaddy.com,359-584-9997,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Dorolisa Axcel,daxcelcn@howstuffworks.com,172-155-1460,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Charla Coales,ccoalesco@paypal.com,617-402-3735,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Elset Eason,eeasoncp@artisteer.com,145-624-8539,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Bartholomeus Creddon,bcreddoncq@w3.org,433-974-5437,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Blythe Kasper,bkaspercr@geocities.com,990-537-2393,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Edd Mateos,emateoscs@globo.com,206-484-1537,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gypsy De Bruijn,gdect@rediff.com,960-164-3644,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Harrietta Krollmann,hkrollmanncu@forbes.com,677-947-7080,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sacha Baumaier,sbaumaiercv@zdnet.com,939-518-5169,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Lek Louche,llouchecw@paypal.com,545-235-3321,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Christalle Wallenger,cwallengercx@walmart.com,634-291-1586,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Clary Sisley,csisleycy@goo.gl,157-764-0005,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jewell Robroe,jrobroecz@ifeng.com,745-689-7894,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kamila Tuckwell,ktuckwelld0@blogs.com,611-530-8731,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Emelita Dallicott,edallicottd1@java.com,534-590-1424,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Nady Bletso,nbletsod2@imageshack.us,667-178-3197,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Matias Marchetti,mmarchettid3@1und1.de,501-767-9297,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Rickey Bonevant,rbonevantd4@indiatimes.com,408-819-5823,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Humfrid MacGaughie,hmacgaughied5@so-net.ne.jp,322-462-7218,2
